pointcloud,timestamp(ms),x(mm),y(mm),z(mm),reflectivity,r(mm),theta(radians),phi(radians)
72,50190.629,0,0,0,0,0.000,0.000,0.000
73,50190.629,0,0,0,0,0.000,0.000,0.000
74,50190.629,0,0,0,0,0.000,0.000,0.000
75,50190.629,0,0,0,0,0.000,0.000,0.000
76,50190.629,0,0,0,0,0.000,0.000,0.000
77,50190.629,0,0,0,0,0.000,0.000,0.000
78,50190.629,0,0,0,0,0.000,0.000,0.000
79,50190.629,0,0,0,0,0.000,0.000,0.000
80,50190.629,0,0,0,0,0.000,0.000,0.000
81,50190.629,0,0,0,0,0.000,0.000,0.000
82,50190.629,0,0,0,0,0.000,0.000,0.000
83,50190.629,0,0,0,0,0.000,0.000,0.000
84,50190.629,0,0,0,0,0.000,0.000,0.000
85,50190.629,0,0,0,0,0.000,0.000,0.000
86,50190.629,0,0,0,0,0.000,0.000,0.000
87,50190.629,0,0,0,0,0.000,0.000,0.000
88,50190.629,0,0,0,0,0.000,0.000,0.000
89,50190.629,0,0,0,0,0.000,0.000,0.000
90,50190.629,0,0,0,0,0.000,0.000,0.000
91,50190.629,0,0,0,0,0.000,0.000,0.000
92,50190.629,0,0,0,0,0.000,0.000,0.000
93,50190.629,0,0,0,0,0.000,0.000,0.000
94,50190.629,0,0,0,0,0.000,0.000,0.000
95,50190.629,0,0,0,0,0.000,0.000,0.000
0,50191.109,0,0,0,0,0.000,0.000,0.000
1,50191.109,0,0,0,0,0.000,0.000,0.000
2,50191.109,0,0,0,0,0.000,0.000,0.000
3,50191.109,0,0,0,0,0.000,0.000,0.000
4,50191.109,0,0,0,0,0.000,0.000,0.000
5,50191.109,0,0,0,0,0.000,0.000,0.000
6,50191.109,0,0,0,0,0.000,0.000,0.000
7,50191.109,0,0,0,0,0.000,0.000,0.000
8,50191.109,0,0,0,0,0.000,0.000,0.000
9,50191.109,0,0,0,0,0.000,0.000,0.000
10,50191.109,0,0,0,0,0.000,0.000,0.000
11,50191.109,0,0,0,0,0.000,0.000,0.000
12,50191.109,0,0,0,0,0.000,0.000,0.000
13,50191.109,0,0,0,0,0.000,0.000,0.000
14,50191.109,0,0,0,0,0.000,0.000,0.000
15,50191.109,0,0,0,0,0.000,0.000,0.000
16,50191.109,0,0,0,0,0.000,0.000,0.000
17,50191.109,0,0,0,0,0.000,0.000,0.000
18,50191.109,0,0,0,0,0.000,0.000,0.000
19,50191.109,0,0,0,0,0.000,0.000,0.000
20,50191.109,0,0,0,0,0.000,0.000,0.000
21,50191.109,0,0,0,0,0.000,0.000,0.000
22,50191.109,0,0,0,0,0.000,0.000,0.000
23,50191.109,0,0,0,0,0.000,0.000,0.000
24,50191.109,0,0,0,0,0.000,0.000,0.000
25,50191.109,0,0,0,0,0.000,0.000,0.000
26,50191.109,0,0,0,0,0.000,0.000,0.000
27,50191.109,0,0,0,0,0.000,0.000,0.000
28,50191.109,0,0,0,0,0.000,0.000,0.000
29,50191.109,0,0,0,0,0.000,0.000,0.000
30,50191.109,0,0,0,0,0.000,0.000,0.000
31,50191.109,0,0,0,0,0.000,0.000,0.000
32,50191.109,0,0,0,0,0.000,0.000,0.000
33,50191.109,0,0,0,0,0.000,0.000,0.000
34,50191.109,0,0,0,0,0.000,0.000,0.000
35,50191.109,0,0,0,0,0.000,0.000,0.000
36,50191.109,0,0,0,0,0.000,0.000,0.000
37,50191.109,0,0,0,0,0.000,0.000,0.000
38,50191.109,0,0,0,0,0.000,0.000,0.000
39,50191.109,0,0,0,0,0.000,0.000,0.000
40,50191.109,0,0,0,0,0.000,0.000,0.000
41,50191.109,0,0,0,0,0.000,0.000,0.000
42,50191.109,0,0,0,0,0.000,0.000,0.000
43,50191.109,0,0,0,0,0.000,0.000,0.000
44,50191.109,0,0,0,0,0.000,0.000,0.000
45,50191.109,0,0,0,0,0.000,0.000,0.000
46,50191.109,0,0,0,0,0.000,0.000,0.000
47,50191.109,0,0,0,0,0.000,0.000,0.000
48,50191.109,0,0,0,0,0.000,0.000,0.000
49,50191.109,0,0,0,0,0.000,0.000,0.000
50,50191.109,0,0,0,0,0.000,0.000,0.000
51,50191.109,0,0,0,0,0.000,0.000,0.000
52,50191.109,0,0,0,0,0.000,0.000,0.000
53,50191.109,0,0,0,0,0.000,0.000,0.000
54,50191.109,0,0,0,0,0.000,0.000,0.000
55,50191.109,0,0,0,0,0.000,0.000,0.000
56,50191.109,0,0,0,0,0.000,0.000,0.000
57,50191.109,0,0,0,0,0.000,0.000,0.000
58,50191.109,0,0,0,0,0.000,0.000,0.000
59,50191.109,0,0,0,0,0.000,0.000,0.000
60,50191.109,0,0,0,0,0.000,0.000,0.000
61,50191.109,0,0,0,0,0.000,0.000,0.000
62,50191.109,0,0,0,0,0.000,0.000,0.000
63,50191.109,0,0,0,0,0.000,0.000,0.000
64,50191.109,0,0,0,0,0.000,0.000,0.000
65,50191.109,0,0,0,0,0.000,0.000,0.000
66,50191.109,0,0,0,0,0.000,0.000,0.000
67,50191.109,0,0,0,0,0.000,0.000,0.000
68,50191.109,0,0,0,0,0.000,0.000,0.000
69,50191.109,0,0,0,0,0.000,0.000,0.000
70,50191.109,0,0,0,0,0.000,0.000,0.000
71,50191.109,0,0,0,0,0.000,0.000,0.000
72,50191.109,0,0,0,0,0.000,0.000,0.000
73,50191.109,0,0,0,0,0.000,0.000,0.000
74,50191.109,0,0,0,0,0.000,0.000,0.000
75,50191.109,0,0,0,0,0.000,0.000,0.000
76,50191.109,0,0,0,0,0.000,0.000,0.000
77,50191.109,0,0,0,0,0.000,0.000,0.000
78,50191.109,0,0,0,0,0.000,0.000,0.000
79,50191.109,0,0,0,0,0.000,0.000,0.000
80,50191.109,0,0,0,0,0.000,0.000,0.000
81,50191.109,0,0,0,0,0.000,0.000,0.000
82,50191.109,0,0,0,0,0.000,0.000,0.000
83,50191.109,0,0,0,0,0.000,0.000,0.000
84,50191.109,0,0,0,0,0.000,0.000,0.000
85,50191.109,0,0,0,0,0.000,0.000,0.000
86,50191.109,0,0,0,0,0.000,0.000,0.000
87,50191.109,0,0,0,0,0.000,0.000,0.000
88,50191.109,0,0,0,0,0.000,0.000,0.000
89,50191.109,0,0,0,0,0.000,0.000,0.000
90,50191.109,0,0,0,0,0.000,0.000,0.000
91,50191.109,0,0,0,0,0.000,0.000,0.000
92,50191.109,0,0,0,0,0.000,0.000,0.000
93,50191.109,0,0,0,0,0.000,0.000,0.000
94,50191.109,0,0,0,0,0.000,0.000,0.000
95,50191.109,0,0,0,0,0.000,0.000,0.000
0,50191.589,0,0,0,0,0.000,0.000,0.000
1,50191.589,0,0,0,0,0.000,0.000,0.000
2,50191.589,0,0,0,0,0.000,0.000,0.000
3,50191.589,0,0,0,0,0.000,0.000,0.000
4,50191.589,0,0,0,0,0.000,0.000,0.000
5,50191.589,0,0,0,0,0.000,0.000,0.000
6,50191.589,0,0,0,0,0.000,0.000,0.000
7,50191.589,0,0,0,0,0.000,0.000,0.000
8,50191.589,0,0,0,0,0.000,0.000,0.000
9,50191.589,0,0,0,0,0.000,0.000,0.000
10,50191.589,0,0,0,0,0.000,0.000,0.000
11,50191.589,0,0,0,0,0.000,0.000,0.000
12,50191.589,0,0,0,0,0.000,0.000,0.000
13,50191.589,0,0,0,0,0.000,0.000,0.000
14,50191.589,0,0,0,0,0.000,0.000,0.000
15,50191.589,0,0,0,0,0.000,0.000,0.000
16,50191.589,0,0,0,0,0.000,0.000,0.000
17,50191.589,0,0,0,0,0.000,0.000,0.000
18,50191.589,0,0,0,0,0.000,0.000,0.000
19,50191.589,0,0,0,0,0.000,0.000,0.000
20,50191.589,0,0,0,0,0.000,0.000,0.000
21,50191.589,0,0,0,0,0.000,0.000,0.000
22,50191.589,0,0,0,0,0.000,0.000,0.000
23,50191.589,0,0,0,0,0.000,0.000,0.000
24,50191.589,0,0,0,0,0.000,0.000,0.000
25,50191.589,0,0,0,0,0.000,0.000,0.000
26,50191.589,0,0,0,0,0.000,0.000,0.000
27,50191.589,0,0,0,0,0.000,0.000,0.000
28,50191.589,0,0,0,0,0.000,0.000,0.000
29,50191.589,0,0,0,0,0.000,0.000,0.000
30,50191.589,0,0,0,0,0.000,0.000,0.000
31,50191.589,0,0,0,0,0.000,0.000,0.000
32,50191.589,0,0,0,0,0.000,0.000,0.000
33,50191.589,0,0,0,0,0.000,0.000,0.000
34,50191.589,0,0,0,0,0.000,0.000,0.000
35,50191.589,0,0,0,0,0.000,0.000,0.000
36,50191.589,0,0,0,0,0.000,0.000,0.000
37,50191.589,0,0,0,0,0.000,0.000,0.000
38,50191.589,0,0,0,0,0.000,0.000,0.000
39,50191.589,0,0,0,0,0.000,0.000,0.000
40,50191.589,0,0,0,0,0.000,0.000,0.000
41,50191.589,0,0,0,0,0.000,0.000,0.000
42,50191.589,0,0,0,0,0.000,0.000,0.000
43,50191.589,0,0,0,0,0.000,0.000,0.000
44,50191.589,0,0,0,0,0.000,0.000,0.000
45,50191.589,0,0,0,0,0.000,0.000,0.000
46,50191.589,0,0,0,0,0.000,0.000,0.000
47,50191.589,0,0,0,0,0.000,0.000,0.000
48,50191.589,0,0,0,0,0.000,0.000,0.000
49,50191.589,0,0,0,0,0.000,0.000,0.000
50,50191.589,0,0,0,0,0.000,0.000,0.000
51,50191.589,0,0,0,0,0.000,0.000,0.000
52,50191.589,0,0,0,0,0.000,0.000,0.000
53,50191.589,0,0,0,0,0.000,0.000,0.000
54,50191.589,0,0,0,0,0.000,0.000,0.000
55,50191.589,0,0,0,0,0.000,0.000,0.000
56,50191.589,0,0,0,0,0.000,0.000,0.000
57,50191.589,0,0,0,0,0.000,0.000,0.000
58,50191.589,0,0,0,0,0.000,0.000,0.000
59,50191.589,0,0,0,0,0.000,0.000,0.000
60,50191.589,0,0,0,0,0.000,0.000,0.000
61,50191.589,0,0,0,0,0.000,0.000,0.000
62,50191.589,0,0,0,0,0.000,0.000,0.000
63,50191.589,0,0,0,0,0.000,0.000,0.000
64,50191.589,0,0,0,0,0.000,0.000,0.000
65,50191.589,0,0,0,0,0.000,0.000,0.000
66,50191.589,0,0,0,0,0.000,0.000,0.000
67,50191.589,0,0,0,0,0.000,0.000,0.000
68,50191.589,0,0,0,0,0.000,0.000,0.000
69,50191.589,0,0,0,0,0.000,0.000,0.000
70,50191.589,0,0,0,0,0.000,0.000,0.000
71,50191.589,0,0,0,0,0.000,0.000,0.000
72,50191.589,0,0,0,0,0.000,0.000,0.000
73,50191.589,0,0,0,0,0.000,0.000,0.000
74,50191.589,0,0,0,0,0.000,0.000,0.000
75,50191.589,0,0,0,0,0.000,0.000,0.000
76,50191.589,0,0,0,0,0.000,0.000,0.000
77,50191.589,0,0,0,0,0.000,0.000,0.000
78,50191.589,0,0,0,0,0.000,0.000,0.000
79,50191.589,0,0,0,0,0.000,0.000,0.000
80,50191.589,0,0,0,0,0.000,0.000,0.000
81,50191.589,0,0,0,0,0.000,0.000,0.000
82,50191.589,0,0,0,0,0.000,0.000,0.000
83,50191.589,0,0,0,0,0.000,0.000,0.000
84,50191.589,0,0,0,0,0.000,0.000,0.000
85,50191.589,0,0,0,0,0.000,0.000,0.000
86,50191.589,0,0,0,0,0.000,0.000,0.000
87,50191.589,0,0,0,0,0.000,0.000,0.000
88,50191.589,0,0,0,0,0.000,0.000,0.000
89,50191.589,0,0,0,0,0.000,0.000,0.000
90,50191.589,0,0,0,0,0.000,0.000,0.000
91,50191.589,0,0,0,0,0.000,0.000,0.000
92,50191.589,1316,-1038,1810,45,2466.860,0.747,-0.668
93,50191.589,0,0,0,0,0.000,0.000,0.000
94,50191.589,0,0,0,0,0.000,0.000,0.000
95,50191.589,0,0,0,0,0.000,0.000,0.000
0,50192.069,1342,-1012,1820,67,2477.399,0.746,-0.646
1,50192.069,0,0,0,0,0.000,0.000,0.000
2,50192.069,54,-48,69,0,99.905,0.808,-0.727
3,50192.069,0,0,0,0,0.000,0.000,0.000
4,50192.069,1360,-979,1818,83,2472.482,0.745,-0.624
5,50192.069,0,0,0,0,0.000,0.000,0.000
6,50192.069,0,0,0,0,0.000,0.000,0.000
7,50192.069,0,0,0,0,0.000,0.000,0.000
8,50192.069,1376,-945,1815,66,2465.893,0.744,-0.602
9,50192.069,1416,-1056,1798,48,2520.515,0.777,-0.641
10,50192.069,0,0,0,0,0.000,0.000,0.000
11,50192.069,0,0,0,0,0.000,0.000,0.000
12,50192.069,1395,-914,1817,60,2466.356,0.743,-0.580
13,50192.069,1451,-1034,1814,65,2542.667,0.776,-0.619
14,50192.069,0,0,0,0,0.000,0.000,0.000
15,50192.069,0,0,0,0,0.000,0.000,0.000
16,50192.069,1410,-881,1816,56,2462.137,0.741,-0.558
17,50192.069,1474,-1002,1816,81,2544.511,0.776,-0.597
18,50192.069,0,0,0,0,0.000,0.000,0.000
19,50192.069,58,-45,66,0,98.717,0.838,-0.660
20,50192.069,1430,-850,1821,63,2466.463,0.740,-0.536
21,50192.069,1491,-966,1811,75,2536.919,0.776,-0.575
22,50192.069,1544,-1075,1795,47,2600.305,0.809,-0.608
23,50192.069,0,0,0,0,0.000,0.000,0.000
24,50192.069,1440,-815,1815,63,2456.023,0.739,-0.515
25,50192.069,1513,-933,1813,76,2539.021,0.776,-0.553
26,50192.069,1578,-1047,1805,66,2616.165,0.809,-0.586
27,50192.069,0,0,0,0,0.000,0.000,0.000
28,50192.069,1457,-783,1817,78,2457.118,0.738,-0.493
29,50192.069,1531,-898,1812,77,2536.476,0.775,-0.530
30,50192.069,1599,-1009,1802,75,2611.912,0.809,-0.563
31,50192.069,0,0,0,0,0.000,0.000,0.000
32,50192.069,1470,-749,1817,83,2454.260,0.737,-0.471
33,50192.069,1549,-864,1811,81,2534.880,0.775,-0.509
34,50192.069,1628,-977,1808,83,2621.789,0.810,-0.541
35,50192.069,1702,-1084,1802,56,2705.377,0.842,-0.567
36,50192.069,1476,-712,1808,73,2440.161,0.736,-0.449
37,50192.069,1568,-829,1812,86,2535.588,0.775,-0.486
38,50192.069,1648,-939,1805,76,2618.330,0.810,-0.518
39,50192.069,1732,-1048,1805,72,2712.223,0.843,-0.544
40,50192.069,1495,-682,1816,75,2449.082,0.735,-0.428
41,50192.069,1584,-793,1812,79,2534.018,0.774,-0.464
42,50192.069,1669,-902,1804,78,2617.934,0.811,-0.495
43,50192.069,1762,-1011,1808,79,2719.491,0.844,-0.521
44,50192.069,1502,-646,1811,57,2439.885,0.734,-0.406
45,50192.069,1597,-756,1808,84,2528.005,0.774,-0.442
46,50192.069,1691,-865,1805,81,2620.254,0.811,-0.473
47,50192.069,1786,-971,1806,79,2719.241,0.844,-0.498
48,50192.069,1511,-612,1809,78,2435.189,0.733,-0.385
49,50192.069,1618,-722,1814,77,2535.706,0.774,-0.420
50,50192.069,1709,-826,1803,74,2617.970,0.811,-0.450
51,50192.069,1809,-930,1804,78,2718.786,0.845,-0.475
52,50192.069,1521,-578,1809,80,2433.106,0.733,-0.363
53,50192.069,1628,-684,1809,54,2527.988,0.773,-0.398
54,50192.069,1726,-787,1801,78,2615.730,0.811,-0.428
55,50192.069,1833,-889,1804,78,2721.144,0.846,-0.452
56,50192.069,1531,-544,1810,81,2432.282,0.732,-0.341
57,50192.069,1640,-647,1807,77,2524.571,0.773,-0.376
58,50192.069,1747,-749,1804,72,2620.577,0.812,-0.405
59,50192.069,1853,-846,1802,80,2719.656,0.847,-0.428
60,50192.069,1536,-509,1806,88,2424.874,0.731,-0.320
61,50192.069,1652,-610,1806,74,2522.467,0.773,-0.354
62,50192.069,1762,-709,1802,54,2618.116,0.812,-0.383
63,50192.069,1873,-803,1800,80,2718.996,0.847,-0.405
64,50192.069,1549,-477,1812,78,2431.106,0.730,-0.299
65,50192.069,1664,-573,1806,79,2521.678,0.772,-0.332
66,50192.069,1778,-668,1801,76,2617.462,0.812,-0.359
67,50192.069,1897,-762,1804,75,2726.476,0.848,-0.382
68,50192.069,1555,-442,1810,77,2426.827,0.729,-0.277
69,50192.069,1673,-535,1803,71,2517.134,0.772,-0.310
70,50192.069,1793,-628,1800,69,2617.104,0.812,-0.337
71,50192.069,1910,-716,1797,61,2718.449,0.849,-0.359
72,50192.069,1562,-408,1810,76,2425.368,0.728,-0.255
73,50192.069,1683,-498,1803,66,2516.208,0.772,-0.288
74,50192.069,1805,-587,1799,68,2615.147,0.812,-0.314
75,50192.069,1931,-673,1800,70,2724.278,0.849,-0.335
76,50192.069,1568,-374,1811,75,2424.504,0.727,-0.234
77,50192.069,1694,-461,1805,69,2517.972,0.772,-0.266
78,50192.069,1817,-545,1797,61,2612.991,0.812,-0.291
79,50192.069,1948,-629,1800,55,2725.866,0.850,-0.312
80,50192.069,1561,-337,1797,57,2404.059,0.727,-0.213
81,50192.069,1702,-422,1803,59,2515.094,0.771,-0.243
82,50192.069,1833,-505,1800,55,2618.189,0.813,-0.269
83,50192.069,1964,-583,1800,53,2727.120,0.850,-0.289
84,50192.069,1568,-304,1799,48,2405.710,0.726,-0.192
85,50192.069,1711,-385,1805,58,2516.698,0.771,-0.221
86,50192.069,1842,-463,1798,53,2615.366,0.813,-0.246
87,50192.069,1977,-538,1798,51,2725.945,0.851,-0.266
88,50192.069,1575,-270,1802,47,2408.470,0.725,-0.170
89,50192.069,1716,-346,1803,57,2513.002,0.771,-0.199
90,50192.069,1850,-420,1796,53,2612.377,0.813,-0.223
91,50192.069,1992,-492,1800,48,2729.492,0.851,-0.242
92,50192.069,1575,-236,1799,49,2402.649,0.725,-0.149
93,50192.069,1722,-308,1802,55,2511.444,0.771,-0.177
94,50192.069,1863,-379,1800,48,2618.093,0.813,-0.201
95,50192.069,2003,-445,1798,41,2728.157,0.851,-0.219
0,50192.549,1576,-202,1797,45,2398.706,0.724,-0.127
1,50192.549,1727,-270,1803,53,2511.222,0.770,-0.155
2,50192.549,1867,-336,1796,42,2612.317,0.813,-0.178
3,50192.549,2016,-399,1800,35,2731.933,0.851,-0.195
4,50192.549,1584,-169,1804,42,2406.664,0.723,-0.106
5,50192.549,1729,-231,1799,44,2505.834,0.770,-0.133
6,50192.549,1873,-293,1794,42,2610.060,0.813,-0.155
7,50192.549,2025,-351,1799,31,2731.342,0.852,-0.172
8,50192.549,1580,-134,1798,38,2397.324,0.723,-0.085
9,50192.549,1732,-193,1798,39,2503.972,0.770,-0.111
10,50192.549,1878,-250,1793,37,2608.492,0.813,-0.132
11,50192.549,2031,-304,1797,25,2728.843,0.852,-0.149
12,50192.549,1579,-101,1796,39,2393.545,0.722,-0.064
13,50192.549,1735,-155,1799,39,2504.127,0.769,-0.089
14,50192.549,1882,-207,1792,33,2606.921,0.813,-0.110
15,50192.549,2035,-255,1794,23,2724.828,0.852,-0.125
16,50192.549,1582,-67,1800,32,2397.335,0.721,-0.042
17,50192.549,1741,-117,1803,36,2509.099,0.769,-0.067
18,50192.549,1885,-164,1791,27,2605.341,0.813,-0.087
19,50192.549,2043,-208,1796,23,2728.137,0.852,-0.101
20,50192.549,1579,-34,1797,30,2392.406,0.721,-0.022
21,50192.549,1734,-78,1794,15,2496.252,0.769,-0.045
22,50192.549,1900,-121,1802,18,2621.420,0.813,-0.064
23,50192.549,2051,-160,1798,21,2732.216,0.853,-0.078
24,50192.549,1577,0,1796,30,2390.093,0.721,0.000
25,50192.549,1736,-40,1796,33,2498.182,0.769,-0.023
26,50192.549,1891,-77,1792,22,2606.353,0.813,-0.041
27,50192.549,2058,-112,1801,21,2737.062,0.853,-0.054
28,50192.549,1573,32,1793,28,2385.414,0.720,0.020
29,50192.549,1741,-1,1802,29,2505.651,0.768,-0.001
30,50192.549,1890,-34,1790,20,2603.336,0.813,-0.018
31,50192.549,2059,-64,1801,20,2736.271,0.852,-0.031
32,50192.549,1571,65,1794,26,2385.519,0.720,0.041
33,50192.549,1736,36,1799,26,2500.279,0.768,0.021
34,50192.549,1887,8,1788,20,2599.572,0.812,0.004
35,50192.549,2057,-15,1798,20,2732.083,0.852,-0.007
36,50192.549,1565,98,1792,29,2381.196,0.719,0.063
37,50192.549,1732,74,1796,24,2496.180,0.768,0.043
38,50192.549,1889,51,1791,11,2603.575,0.812,0.027
39,50192.549,0,0,0,0,0.000,0.000,0.000
40,50192.549,0,0,0,0,0.000,0.000,0.000
41,50192.549,0,0,0,0,0.000,0.000,0.000
42,50192.549,0,0,0,0,0.000,0.000,0.000
43,50192.549,0,0,0,0,0.000,0.000,0.000
44,50192.549,0,0,0,0,0.000,0.000,0.000
45,50192.549,0,0,0,0,0.000,0.000,0.000
46,50192.549,0,0,0,0,0.000,0.000,0.000
47,50192.549,0,0,0,0,0.000,0.000,0.000
48,50192.549,0,0,0,0,0.000,0.000,0.000
49,50192.549,0,0,0,0,0.000,0.000,0.000
50,50192.549,0,0,0,0,0.000,0.000,0.000
51,50192.549,78,6,69,0,104.312,0.848,0.077
52,50192.549,0,0,0,0,0.000,0.000,0.000
53,50192.549,0,0,0,0,0.000,0.000,0.000
54,50192.549,0,0,0,0,0.000,0.000,0.000
55,50192.549,0,0,0,0,0.000,0.000,0.000
56,50192.549,0,0,0,0,0.000,0.000,0.000
57,50192.549,0,0,0,0,0.000,0.000,0.000
58,50192.549,0,0,0,0,0.000,0.000,0.000
59,50192.549,99,13,88,0,133.094,0.848,0.131
60,50192.549,0,0,0,0,0.000,0.000,0.000
61,50192.549,96,17,102,0,141.099,0.763,0.175
62,50192.549,0,0,0,0,0.000,0.000,0.000
63,50192.549,0,0,0,0,0.000,0.000,0.000
64,50192.549,0,0,0,0,0.000,0.000,0.000
65,50192.549,0,0,0,0,0.000,0.000,0.000
66,50192.549,0,0,0,0,0.000,0.000,0.000
67,50192.549,110,20,98,0,148.674,0.851,0.180
68,50192.549,0,0,0,0,0.000,0.000,0.000
69,50192.549,119,26,127,0,175.972,0.765,0.215
70,50192.549,155,33,150,0,218.206,0.813,0.210
71,50192.549,0,0,0,0,0.000,0.000,0.000
72,50192.549,0,0,0,0,0.000,0.000,0.000
73,50192.549,0,0,0,0,0.000,0.000,0.000
74,50192.549,0,0,0,0,0.000,0.000,0.000
75,50192.549,115,26,104,0,157.216,0.848,0.222
76,50192.549,0,0,0,0,0.000,0.000,0.000
77,50192.549,131,35,142,0,196.342,0.762,0.261
78,50192.549,153,40,151,0,218.655,0.808,0.256
79,50192.549,0,0,0,0,0.000,0.000,0.000
80,50192.549,0,0,0,0,0.000,0.000,0.000
81,50192.549,0,0,0,0,0.000,0.000,0.000
82,50192.549,0,0,0,0,0.000,0.000,0.000
83,50192.549,122,34,112,0,169.068,0.847,0.272
84,50192.549,0,0,0,0,0.000,0.000,0.000
85,50192.549,140,44,153,0,212.002,0.765,0.305
86,50192.549,143,44,143,0,206.964,0.808,0.298
87,50192.549,0,0,0,0,0.000,0.000,0.000
88,50192.549,0,0,0,0,0.000,0.000,0.000
89,50192.549,0,0,0,0,0.000,0.000,0.000
90,50192.549,0,0,0,0,0.000,0.000,0.000
91,50192.549,120,40,111,0,168.288,0.851,0.322
92,50192.549,0,0,0,1,0.000,0.000,0.000
93,50192.549,135,49,150,0,207.668,0.764,0.348
94,50192.549,149,54,152,0,219.593,0.806,0.348
95,50192.549,0,0,0,0,0.000,0.000,0.000
0,50193.029,0,0,0,0,0.000,0.000,0.000
1,50193.029,0,0,0,0,0.000,0.000,0.000
2,50193.029,0,0,0,0,0.000,0.000,0.000
3,50193.029,108,42,103,0,155.039,0.844,0.371
4,50193.029,0,0,0,1,0.000,0.000,0.000
5,50193.029,130,54,148,0,204.255,0.760,0.394
6,50193.029,142,58,147,0,212.455,0.807,0.388
7,50193.029,0,0,0,0,0.000,0.000,0.000
8,50193.029,0,0,0,0,0.000,0.000,0.000
9,50193.029,0,0,0,0,0.000,0.000,0.000
10,50193.029,0,0,0,0,0.000,0.000,0.000
11,50193.029,116,51,112,0,169.118,0.847,0.414
12,50193.029,0,0,0,1,0.000,0.000,0.000
13,50193.029,120,56,139,1,191.982,0.761,0.437
14,50193.029,122,57,129,0,186.478,0.807,0.437
15,50193.029,0,0,0,0,0.000,0.000,0.000
16,50193.029,0,0,0,0,0.000,0.000,0.000
17,50193.029,0,0,0,0,0.000,0.000,0.000
18,50193.029,0,0,0,0,0.000,0.000,0.000
19,50193.029,110,55,109,1,164.335,0.846,0.464
20,50193.029,0,0,0,1,0.000,0.000,0.000
21,50193.029,121,63,143,1,197.633,0.762,0.480
22,50193.029,121,63,131,1,189.132,0.806,0.480
23,50193.029,0,0,0,0,0.000,0.000,0.000
24,50193.029,0,0,0,0,0.000,0.000,0.000
25,50193.029,0,0,0,0,0.000,0.000,0.000
26,50193.029,0,0,0,0,0.000,0.000,0.000
27,50193.029,100,56,103,1,154.094,0.839,0.510
28,50193.029,0,0,0,1,0.000,0.000,0.000
29,50193.029,117,68,142,1,196.156,0.761,0.526
30,50193.029,112,65,125,1,179.983,0.803,0.526
31,50193.029,0,0,0,0,0.000,0.000,0.000
32,50193.029,0,0,0,0,0.000,0.000,0.000
33,50193.029,0,0,0,0,0.000,0.000,0.000
34,50193.029,0,0,0,0,0.000,0.000,0.000
35,50193.029,102,64,108,1,161.753,0.840,0.560
36,50193.029,0,0,0,1,0.000,0.000,0.000
37,50193.029,102,65,128,1,176.105,0.757,0.567
38,50193.029,103,67,119,1,171.053,0.801,0.577
39,50193.029,0,0,0,0,0.000,0.000,0.000
40,50193.029,0,0,0,0,0.000,0.000,0.000
41,50193.029,0,0,0,0,0.000,0.000,0.000
42,50193.029,0,0,0,0,0.000,0.000,0.000
43,50193.029,96,67,105,1,157.258,0.840,0.609
44,50193.029,0,0,0,1,0.000,0.000,0.000
45,50193.029,91,64,117,1,161.450,0.760,0.613
46,50193.029,98,70,117,1,167.908,0.800,0.620
47,50193.029,0,0,0,0,0.000,0.000,0.000
48,50193.029,0,0,0,0,0.000,0.000,0.000
49,50193.029,0,0,0,0,0.000,0.000,0.000
50,50193.029,0,0,0,0,0.000,0.000,0.000
51,50193.029,88,67,100,1,149.107,0.836,0.651
52,50193.029,0,0,0,1,0.000,0.000,0.000
53,50193.029,96,74,128,1,176.284,0.758,0.657
54,50193.029,86,67,106,1,152.056,0.799,0.662
55,50193.029,0,0,0,0,0.000,0.000,0.000
56,50193.029,0,0,0,0,0.000,0.000,0.000
57,50193.029,0,0,0,0,0.000,0.000,0.000
58,50193.029,0,0,0,0,0.000,0.000,0.000
59,50193.029,81,69,97,1,143.983,0.832,0.706
60,50193.029,0,0,0,1,0.000,0.000,0.000
61,50193.029,89,75,123,1,169.337,0.758,0.700
62,50193.029,82,71,106,1,151.661,0.797,0.714
63,50193.029,0,0,0,0,0.000,0.000,0.000
64,50193.029,0,0,0,0,0.000,0.000,0.000
65,50193.029,0,0,0,0,0.000,0.000,0.000
66,50193.029,0,0,0,0,0.000,0.000,0.000
67,50193.029,75,70,93,1,138.470,0.834,0.751
68,50193.029,0,0,0,1,0.000,0.000,0.000
69,50193.029,82,76,118,1,162.555,0.758,0.747
70,50193.029,76,72,103,1,146.864,0.794,0.758
71,50193.029,0,0,0,0,0.000,0.000,0.000
72,50193.029,0,0,0,0,0.000,0.000,0.000
73,50193.029,0,0,0,0,0.000,0.000,0.000
74,50193.029,0,0,0,0,0.000,0.000,0.000
75,50193.029,71,73,93,1,137.909,0.831,0.799
76,50193.029,0,0,0,1,0.000,0.000,0.000
77,50193.029,77,78,116,1,159.590,0.757,0.792
78,50193.029,72,75,102,1,145.647,0.795,0.806
79,50193.029,0,0,0,0,0.000,0.000,0.000
80,50193.029,0,0,0,0,0.000,0.000,0.000
81,50193.029,0,0,0,0,0.000,0.000,0.000
82,50193.029,0,0,0,0,0.000,0.000,0.000
83,50193.029,64,72,89,1,131.153,0.825,0.844
84,50193.029,0,0,0,1,0.000,0.000,0.000
85,50193.029,70,77,110,1,151.423,0.758,0.833
